4,15,1990,0.25,11.91,0.06,0.04,3.05,0.03,1.43
4,15,1990,0.75,11.91,0.19,0.04,3.05,0.03,1.43
4,15,1990,1.25,11.91,0.32,0.04,3.05,0.03,1.43
4,15,1990,1.75,11.91,0.45,0.04,3.05,0.03,1.44
4,15,1990,2.25,11.91,0.59,0.04,3.05,0.03,1.44
4,15,1990,2.75,11.91,0.72,0.04,3.05,0.03,1.44
4,15,1990,3.25,11.91,0.85,0.04,3.05,0.03,1.44
4,15,1990,3.75,11.91,0.98,0.04,3.05,0.03,1.44
4,15,1990,4.25,11.91,1.11,0.04,3.05,0.03,1.44
4,15,1990,4.75,11.91,1.24,0.04,3.05,0.03,1.44
4,15,1990,5.25,11.91,1.37,0.04,3.05,0.03,1.44
4,15,1990,5.75,11.91,1.5,0.04,3.05,0.03,1.44
4,15,1990,6.25,11.91,1.64,0.04,3.05,0.03,1.44
4,15,1990,6.75,11.91,1.77,0.04,3.05,0.03,1.44
4,15,1990,7.25,11.9,1.9,0.04,3.04,0.03,1.44
4,15,1990,7.75,11.9,2.03,0.04,3.04,0.03,1.44
4,15,1990,8.25,11.9,2.16,0.04,3.04,0.03,1.44
4,15,1990,8.75,11.9,2.29,0.04,3.04,0.03,1.44
4,15,1990,9.25,11.9,2.42,0.04,3.04,0.03,1.44
4,15,1990,9.75,11.9,2.55,0.04,3.04,0.03,1.44
4,15,1990,10.25,11.9,2.69,0.04,3.04,0.03,1.44
4,15,1990,10.75,11.9,2.82,0.04,3.03,0.03,1.44
4,15,1990,11.25,11.9,2.95,0.04,3.03,0.03,1.44
4,15,1990,11.75,11.9,3.08,0.04,3.03,0.03,1.44
4,15,1990,12.25,11.9,3.21,0.04,3.03,0.03,1.44
4,15,1990,12.75,11.9,3.34,0.04,3.02,0.03,1.44
4,15,1990,13.25,11.9,3.47,0.04,3.02,0.03,1.44
4,15,1990,13.75,11.9,3.6,0.04,3.02,0.03,1.44
4,15,1990,14.25,11.9,3.74,0.04,3.02,0.03,1.44
